# X:$14A000  X_14A000_sine8k_full  (8192 words)
# m18 phaser LFO quadrature SIN (read at $144ED4/$145076: x:(r0+$14a000),a)
# 3 bytes/word big-endian signed 24-bit fraction = word/2^23
#  idx | hex     signed24   fraction(24-bit)
  7363 | B3FCBD  -4981571   -0.5938495
  7364 | B410F7  -4976393   -0.5932323
  7365 | B42534  -4971212   -0.5926147
  7366 | B43974  -4966028   -0.5919967
  7367 | B44DB7  -4960841   -0.5913783
  7368 | B461FD  -4955651   -0.5907596
  7369 | B47646  -4950458   -0.5901406
  7370 | B48A91  -4945263   -0.5895213
  7371 | B49EE0  -4940064   -0.5889015
  7372 | B4B331  -4934863   -0.5882815
  7373 | B4C786  -4929658   -0.5876610
  7374 | B4DBDD  -4924451   -0.5870403
  7375 | B4F037  -4919241   -0.5864192
  7376 | B50494  -4914028   -0.5857978
  7377 | B518F4  -4908812   -0.5851760
  7378 | B52D57  -4903593   -0.5845538
  7379 | B541BC  -4898372   -0.5839314
  7380 | B55625  -4893147   -0.5833086
  7381 | B56A90  -4887920   -0.5826855
  7382 | B57EFF  -4882689   -0.5820619
  7383 | B59370  -4877456   -0.5814381
  7384 | B5A7E4  -4872220   -0.5808139
  7385 | B5BC5B  -4866981   -0.5801893
  7386 | B5D0D5  -4861739   -0.5795645
  7387 | B5E551  -4856495   -0.5789393
  7388 | B5F9D1  -4851247   -0.5783137
  7389 | B60E53  -4845997   -0.5776879
  7390 | B622D8  -4840744   -0.5770617
  7391 | B63760  -4835488   -0.5764351
  7392 | B64BEB  -4830229   -0.5758082
  7393 | B66079  -4824967   -0.5751809
  7394 | B6750A  -4819702   -0.5745533
  7395 | B6899D  -4814435   -0.5739254
  7396 | B69E33  -4809165   -0.5732971
  7397 | B6B2CC  -4803892   -0.5726686
  7398 | B6C768  -4798616   -0.5720396
  7399 | B6DC07  -4793337   -0.5714103
  7400 | B6F0A9  -4788055   -0.5707806
  7401 | B7054D  -4782771   -0.5701507
  7402 | B719F4  -4777484   -0.5695205
  7403 | B72E9E  -4772194   -0.5688899
  7404 | B7434B  -4766901   -0.5682589
  7405 | B757FB  -4761605   -0.5676275
  7406 | B76CAD  -4756307   -0.5669960
  7407 | B78162  -4751006   -0.5663640
  7408 | B7961A  -4745702   -0.5657318
  7409 | B7AAD5  -4740395   -0.5650991
  7410 | B7BF93  -4735085   -0.5644661
  7411 | B7D453  -4729773   -0.5638329
  7412 | B7E916  -4724458   -0.5631993
  7413 | B7FDDC  -4719140   -0.5625653
  7414 | B812A5  -4713819   -0.5619310
  7415 | B82770  -4708496   -0.5612965
  7416 | B83C3E  -4703170   -0.5606616
  7417 | B8510F  -4697841   -0.5600263
  7418 | B865E3  -4692509   -0.5593907
  7419 | B87ABA  -4687174   -0.5587547
  7420 | B88F93  -4681837   -0.5581185
  7421 | B8A46F  -4676497   -0.5574819
  7422 | B8B94E  -4671154   -0.5568449
  7423 | B8CE2F  -4665809   -0.5562078
  7424 | B8E314  -4660460   -0.5555701
  7425 | B8F7FB  -4655109   -0.5549322
  7426 | B90CE4  -4649756   -0.5542941
  7427 | B921D1  -4644399   -0.5536555
  7428 | B936C0  -4639040   -0.5530167
  7429 | B94BB2  -4633678   -0.5523775
  7430 | B960A7  -4628313   -0.5517379
  7431 | B9759E  -4622946   -0.5510981
  7432 | B98A98  -4617576   -0.5504580
  7433 | B99F95  -4612203   -0.5498174
  7434 | B9B495  -4606827   -0.5491766
  7435 | B9C997  -4601449   -0.5485355
  7436 | B9DE9C  -4596068   -0.5478940
  7437 | B9F3A4  -4590684   -0.5472522
  7438 | BA08AE  -4585298   -0.5466101
  7439 | BA1DBB  -4579909   -0.5459677
  7440 | BA32CB  -4574517   -0.5453249
  7441 | BA47DD  -4569123   -0.5446819
  7442 | BA5CF3  -4563725   -0.5440384
  7443 | BA720A  -4558326   -0.5433948
  7444 | BA8725  -4552923   -0.5427507
  7445 | BA9C42  -4547518   -0.5421064
  7446 | BAB162  -4542110   -0.5414617
  7447 | BAC685  -4536699   -0.5408167
  7448 | BADBAA  -4531286   -0.5401714
  7449 | BAF0D2  -4525870   -0.5395257
  7450 | BB05FC  -4520452   -0.5388799
  7451 | BB1B29  -4515031   -0.5382336
  7452 | BB3059  -4509607   -0.5375870
  7453 | BB458C  -4504180   -0.5369401
  7454 | BB5AC1  -4498751   -0.5362929
  7455 | BB6FF9  -4493319   -0.5356454
  7456 | BB8533  -4487885   -0.5349976
  7457 | BB9A70  -4482448   -0.5343494
  7458 | BBAFB0  -4477008   -0.5337009
  7459 | BBC4F2  -4471566   -0.5330522
  7460 | BBDA37  -4466121   -0.5324031
  7461 | BBEF7F  -4460673   -0.5317537
  7462 | BC04C9  -4455223   -0.5311040
  7463 | BC1A16  -4449770   -0.5304539
  7464 | BC2F66  -4444314   -0.5298035
  7465 | BC44B8  -4438856   -0.5291529
  7466 | BC5A0C  -4433396   -0.5285020
  7467 | BC6F64  -4427932   -0.5278506
  7468 | BC84BE  -4422466   -0.5271990
  7469 | BC9A1A  -4416998   -0.5265472
  7470 | BCAF79  -4411527   -0.5258950
  7471 | BCC4DB  -4406053   -0.5252424
  7472 | BCDA3F  -4400577   -0.5245897
  7473 | BCEFA6  -4395098   -0.5239365
  7474 | BD0510  -4389616   -0.5232830
  7475 | BD1A7C  -4384132   -0.5226293
  7476 | BD2FEA  -4378646   -0.5219753
  7477 | BD455C  -4373156   -0.5213208
  7478 | BD5ACF  -4367665   -0.5206662
  7479 | BD7046  -4362170   -0.5200112
  7480 | BD85BF  -4356673   -0.5193559
  7481 | BD9B3A  -4351174   -0.5187004
  7482 | BDB0B8  -4345672   -0.5180445
  7483 | BDC639  -4340167   -0.5173882
  7484 | BDDBBC  -4334660   -0.5167317
  7485 | BDF142  -4329150   -0.5160749
  7486 | BE06CA  -4323638   -0.5154178
  7487 | BE1C55  -4318123   -0.5147604
  7488 | BE31E2  -4312606   -0.5141027
  7489 | BE4772  -4307086   -0.5134447
  7490 | BE5D04  -4301564   -0.5127864
  7491 | BE7299  -4296039   -0.5121278
  7492 | BE8831  -4290511   -0.5114688
  7493 | BE9DCB  -4284981   -0.5108095
  7494 | BEB367  -4279449   -0.5101501
  7495 | BEC906  -4273914   -0.5094903
  7496 | BEDEA8  -4268376   -0.5088301
  7497 | BEF44C  -4262836   -0.5081697
  7498 | BF09F3  -4257293   -0.5075089
  7499 | BF1F9C  -4251748   -0.5068479
  7500 | BF3547  -4246201   -0.5061866
  7501 | BF4AF5  -4240651   -0.5055250
  7502 | BF60A6  -4235098   -0.5048630
  7503 | BF7659  -4229543   -0.5042008
  7504 | BF8C0E  -4223986   -0.5035384
  7505 | BFA1C6  -4218426   -0.5028756
  7506 | BFB781  -4212863   -0.5022124
  7507 | BFCD3E  -4207298   -0.5015490
  7508 | BFE2FD  -4201731   -0.5008854
  7509 | BFF8BF  -4196161   -0.5002214
  7510 | C00E84  -4190588   -0.4995570
  7511 | C0244B  -4185013   -0.4988924
  7512 | C03A14  -4179436   -0.4982276
  7513 | C04FE0  -4173856   -0.4975624
  7514 | C065AE  -4168274   -0.4968970
  7515 | C07B7F  -4162689   -0.4962312
  7516 | C09152  -4157102   -0.4955652
  7517 | C0A727  -4151513   -0.4948989
  7518 | C0BCFF  -4145921   -0.4942323
  7519 | C0D2DA  -4140326   -0.4935653
  7520 | C0E8B7  -4134729   -0.4928981
  7521 | C0FE96  -4129130   -0.4922307
  7522 | C11478  -4123528   -0.4915628
  7523 | C12A5C  -4117924   -0.4908948
  7524 | C14043  -4112317   -0.4902264
  7525 | C1562C  -4106708   -0.4895577
  7526 | C16C17  -4101097   -0.4888889
  7527 | C18205  -4095483   -0.4882196
  7528 | C197F5  -4089867   -0.4875501
  7529 | C1ADE8  -4084248   -0.4868803
  7530 | C1C3DD  -4078627   -0.4862102
  7531 | C1D9D5  -4073003   -0.4855398
  7532 | C1EFCE  -4067378   -0.4848692
  7533 | C205CB  -4061749   -0.4841982
  7534 | C21BC9  -4056119   -0.4835271
  7535 | C231CA  -4050486   -0.4828556
  7536 | C247CE  -4044850   -0.4821837
  7537 | C25DD4  -4039212   -0.4815116
  7538 | C273DC  -4033572   -0.4808393
  7539 | C289E6  -4027930   -0.4801667
  7540 | C29FF3  -4022285   -0.4794937
  7541 | C2B603  -4016637   -0.4788204
  7542 | C2CC14  -4010988   -0.4781470
  7543 | C2E228  -4005336   -0.4774733
  7544 | C2F83F  -3999681   -0.4767991
  7545 | C30E57  -3994025   -0.4761249
  7546 | C32472  -3988366   -0.4754503
  7547 | C33A90  -3982704   -0.4747753
  7548 | C350B0  -3977040   -0.4741001
  7549 | C366D2  -3971374   -0.4734247
  7550 | C37CF6  -3965706   -0.4727490
  7551 | C3931D  -3960035   -0.4720730
  7552 | C3A946  -3954362   -0.4713967
  7553 | C3BF71  -3948687   -0.4707202
  7554 | C3D59F  -3943009   -0.4700433
  7555 | C3EBCF  -3937329   -0.4693662
  7556 | C40202  -3931646   -0.4686887
  7557 | C41836  -3925962   -0.4680111
  7558 | C42E6D  -3920275   -0.4673332
  7559 | C444A7  -3914585   -0.4666549
  7560 | C45AE2  -3908894   -0.4659765
  7561 | C47120  -3903200   -0.4652977
  7562 | C48760  -3897504   -0.4646187
  7563 | C49DA3  -3891805   -0.4639393
  7564 | C4B3E8  -3886104   -0.4632597
  7565 | C4CA2F  -3880401   -0.4625798
  7566 | C4E078  -3874696   -0.4618998
  7567 | C4F6C4  -3868988   -0.4612193
  7568 | C50D12  -3863278   -0.4605386
  7569 | C52362  -3857566   -0.4598577
  7570 | C539B4  -3851852   -0.4591765
  7571 | C55009  -3846135   -0.4584950
  7572 | C56660  -3840416   -0.4578133
  7573 | C57CB9  -3834695   -0.4571313
  7574 | C59315  -3828971   -0.4564489
  7575 | C5A973  -3823245   -0.4557663
  7576 | C5BFD3  -3817517   -0.4550835
  7577 | C5D635  -3811787   -0.4544004
  7578 | C5EC99  -3806055   -0.4537171
  7579 | C60300  -3800320   -0.4530334
  7580 | C61969  -3794583   -0.4523495
  7581 | C62FD4  -3788844   -0.4516654
  7582 | C64642  -3783102   -0.4509809
  7583 | C65CB1  -3777359   -0.4502963
  7584 | C67323  -3771613   -0.4496113
  7585 | C68997  -3765865   -0.4489261
  7586 | C6A00E  -3760114   -0.4482405
  7587 | C6B686  -3754362   -0.4475548
  7588 | C6CD01  -3748607   -0.4468688
  7589 | C6E37E  -3742850   -0.4461825
  7590 | C6F9FD  -3737091   -0.4454960
  7591 | C7107E  -3731330   -0.4448092
  7592 | C72702  -3725566   -0.4441221
  7593 | C73D88  -3719800   -0.4434347
  7594 | C75410  -3714032   -0.4427471
  7595 | C76A9A  -3708262   -0.4420593
  7596 | C78126  -3702490   -0.4413712
  7597 | C797B4  -3696716   -0.4406829
  7598 | C7AE45  -3690939   -0.4399942
  7599 | C7C4D8  -3685160   -0.4393053
  7600 | C7DB6D  -3679379   -0.4386162
  7601 | C7F204  -3673596   -0.4379268
  7602 | C8089D  -3667811   -0.4372371
  7603 | C81F39  -3662023   -0.4365472
  7604 | C835D6  -3656234   -0.4358571
  7605 | C84C76  -3650442   -0.4351666
  7606 | C86318  -3644648   -0.4344759
  7607 | C879BC  -3638852   -0.4337850
  7608 | C89062  -3633054   -0.4330938
  7609 | C8A70A  -3627254   -0.4324024
  7610 | C8BDB5  -3621451   -0.4317106
  7611 | C8D462  -3615646   -0.4310186
  7612 | C8EB10  -3609840   -0.4303265
  7613 | C901C1  -3604031   -0.4296340
  7614 | C91874  -3598220   -0.4289412
  7615 | C92F29  -3592407   -0.4282483
  7616 | C945E0  -3586592   -0.4275551
  7617 | C95C9A  -3580774   -0.4268615
  7618 | C97355  -3574955   -0.4261678
  7619 | C98A13  -3569133   -0.4254738
  7620 | C9A0D2  -3563310   -0.4247797
  7621 | C9B794  -3557484   -0.4240851
  7622 | C9CE58  -3551656   -0.4233904
  7623 | C9E51E  -3545826   -0.4226954
  7624 | C9FBE6  -3539994   -0.4220002
  7625 | CA12B0  -3534160   -0.4213047
  7626 | CA297C  -3528324   -0.4206090
  7627 | CA404A  -3522486   -0.4199131
  7628 | CA571A  -3516646   -0.4192169
  7629 | CA6DED  -3510803   -0.4185203
  7630 | CA84C1  -3504959   -0.4178237
  7631 | CA9B98  -3499112   -0.4171267
  7632 | CAB270  -3493264   -0.4164295
  7633 | CAC94B  -3487413   -0.4157320
  7634 | CAE027  -3481561   -0.4150344
  7635 | CAF706  -3475706   -0.4143364
  7636 | CB0DE7  -3469849   -0.4136382
  7637 | CB24CA  -3463990   -0.4129398
  7638 | CB3BAE  -3458130   -0.4122412
  7639 | CB5295  -3452267   -0.4115423
  7640 | CB697E  -3446402   -0.4108431
  7641 | CB8069  -3440535   -0.4101437
  7642 | CB9756  -3434666   -0.4094441
  7643 | CBAE45  -3428795   -0.4087442
  7644 | CBC536  -3422922   -0.4080441
  7645 | CBDC29  -3417047   -0.4073437
  7646 | CBF31E  -3411170   -0.4066432
  7647 | CC0A15  -3405291   -0.4059423
  7648 | CC210E  -3399410   -0.4052413
  7649 | CC3809  -3393527   -0.4045399
  7650 | CC4F06  -3387642   -0.4038384
  7651 | CC6605  -3381755   -0.4031366
  7652 | CC7D06  -3375866   -0.4024346
  7653 | CC9409  -3369975   -0.4017323
  7654 | CCAB0E  -3364082   -0.4010298
  7655 | CCC215  -3358187   -0.4003271
  7656 | CCD91E  -3352290   -0.3996241
  7657 | CCF029  -3346391   -0.3989209
  7658 | CD0735  -3340491   -0.3982176
  7659 | CD1E44  -3334588   -0.3975139
  7660 | CD3555  -3328683   -0.3968099
  7661 | CD4C68  -3322776   -0.3961058
  7662 | CD637C  -3316868   -0.3954015
  7663 | CD7A93  -3310957   -0.3946968
  7664 | CD91AC  -3305044   -0.3939919
  7665 | CDA8C6  -3299130   -0.3932869
  7666 | CDBFE3  -3293213   -0.3925816
  7667 | CDD701  -3287295   -0.3918761
  7668 | CDEE21  -3281375   -0.3911704
  7669 | CE0544  -3275452   -0.3904643
  7670 | CE1C68  -3269528   -0.3897581
  7671 | CE338E  -3263602   -0.3890517
  7672 | CE4AB6  -3257674   -0.3883450
  7673 | CE61E0  -3251744   -0.3876381
  7674 | CE790C  -3245812   -0.3869309
  7675 | CE903A  -3239878   -0.3862236
  7676 | CEA769  -3233943   -0.3855160
  7677 | CEBE9B  -3228005   -0.3848082
  7678 | CED5CE  -3222066   -0.3841002
  7679 | CEED04  -3216124   -0.3833919
  7680 | CF043B  -3210181   -0.3826834
  7681 | CF1B74  -3204236   -0.3819747
  7682 | CF32AF  -3198289   -0.3812658
  7683 | CF49EC  -3192340   -0.3805566
  7684 | CF612B  -3186389   -0.3798472
  7685 | CF786C  -3180436   -0.3791375
  7686 | CF8FAE  -3174482   -0.3784277
  7687 | CFA6F3  -3168525   -0.3777176
  7688 | CFBE39  -3162567   -0.3770074
  7689 | CFD581  -3156607   -0.3762969
  7690 | CFECCB  -3150645   -0.3755862
  7691 | D00417  -3144681   -0.3748752
  7692 | D01B65  -3138715   -0.3741640
  7693 | D032B4  -3132748   -0.3734527
  7694 | D04A06  -3126778   -0.3727410
  7695 | D06159  -3120807   -0.3720292
  7696 | D078AE  -3114834   -0.3713171
  7697 | D09005  -3108859   -0.3706049
  7698 | D0A75E  -3102882   -0.3698924
  7699 | D0BEB8  -3096904   -0.3691797
  7700 | D0D615  -3090923   -0.3684667
  7701 | D0ED73  -3084941   -0.3677536
  7702 | D104D3  -3078957   -0.3670403
  7703 | D11C35  -3072971   -0.3663267
  7704 | D13398  -3066984   -0.3656130
  7705 | D14AFE  -3060994   -0.3648989
  7706 | D16265  -3055003   -0.3641847
  7707 | D179CE  -3049010   -0.3634703
  7708 | D19139  -3043015   -0.3627557
  7709 | D1A8A5  -3037019   -0.3620409
  7710 | D1C014  -3031020   -0.3613257
  7711 | D1D784  -3025020   -0.3606105
  7712 | D1EEF6  -3019018   -0.3598950
  7713 | D2066A  -3013014   -0.3591793
  7714 | D21DDF  -3007009   -0.3584634
  7715 | D23557  -3001001   -0.3577472
  7716 | D24CD0  -2994992   -0.3570309
  7717 | D2644A  -2988982   -0.3563144
  7718 | D27BC7  -2982969   -0.3555976
  7719 | D29345  -2976955   -0.3548807
  7720 | D2AAC5  -2970939   -0.3541635
  7721 | D2C247  -2964921   -0.3534461
  7722 | D2D9CB  -2958901   -0.3527285
  7723 | D2F150  -2952880   -0.3520107
  7724 | D308D7  -2946857   -0.3512927
  7725 | D32060  -2940832   -0.3505745
  7726 | D337EA  -2934806   -0.3498561
  7727 | D34F77  -2928777   -0.3491374
  7728 | D36705  -2922747   -0.3484186
  7729 | D37E94  -2916716   -0.3476996
  7730 | D39626  -2910682   -0.3469803
  7731 | D3ADB9  -2904647   -0.3462609
  7732 | D3C54E  -2898610   -0.3455412
  7733 | D3DCE4  -2892572   -0.3448215
  7734 | D3F47C  -2886532   -0.3441014
  7735 | D40C16  -2880490   -0.3433812
  7736 | D423B2  -2874446   -0.3426607
  7737 | D43B4F  -2868401   -0.3419400
  7738 | D452EE  -2862354   -0.3412192
  7739 | D46A8F  -2856305   -0.3404981
  7740 | D48231  -2850255   -0.3397769
  7741 | D499D5  -2844203   -0.3390554
  7742 | D4B17B  -2838149   -0.3383337
  7743 | D4C922  -2832094   -0.3376119
  7744 | D4E0CB  -2826037   -0.3368899
  7745 | D4F876  -2819978   -0.3361676
  7746 | D51022  -2813918   -0.3354452
  7747 | D527D1  -2807855   -0.3347224
  7748 | D53F80  -2801792   -0.3339996
  7749 | D55732  -2795726   -0.3332765
  7750 | D56EE4  -2789660   -0.3325534
  7751 | D58699  -2783591   -0.3318299
  7752 | D59E4F  -2777521   -0.3311063
  7753 | D5B607  -2771449   -0.3303825
  7754 | D5CDC1  -2765375   -0.3296584
  7755 | D5E57C  -2759300   -0.3289342
  7756 | D5FD39  -2753223   -0.3282098
  7757 | D614F7  -2747145   -0.3274852
  7758 | D62CB7  -2741065   -0.3267604
  7759 | D64479  -2734983   -0.3260354
  7760 | D65C3C  -2728900   -0.3253102
  7761 | D67401  -2722815   -0.3245848
  7762 | D68BC7  -2716729   -0.3238593
  7763 | D6A38F  -2710641   -0.3231336
  7764 | D6BB59  -2704551   -0.3224076
  7765 | D6D324  -2698460   -0.3216815
  7766 | D6EAF1  -2692367   -0.3209552
  7767 | D702BF  -2686273   -0.3202287
  7768 | D71A8F  -2680177   -0.3195020
  7769 | D73261  -2674079   -0.3187751
  7770 | D74A34  -2667980   -0.3180480
  7771 | D76208  -2661880   -0.3173208
  7772 | D779DF  -2655777   -0.3165933
  7773 | D791B6  -2649674   -0.3158658
  7774 | D7A990  -2643568   -0.3151379
  7775 | D7C16B  -2637461   -0.3144099
  7776 | D7D947  -2631353   -0.3136817
  7777 | D7F125  -2625243   -0.3129534
  7778 | D80905  -2619131   -0.3122247
  7779 | D820E6  -2613018   -0.3114960
  7780 | D838C8  -2606904   -0.3107672
  7781 | D850AD  -2600787   -0.3100380
  7782 | D86892  -2594670   -0.3093088
  7783 | D8807A  -2588550   -0.3085792
  7784 | D89862  -2582430   -0.3078496
  7785 | D8B04D  -2576307   -0.3071197
  7786 | D8C838  -2570184   -0.3063898
  7787 | D8E026  -2564058   -0.3056595
  7788 | D8F815  -2557931   -0.3049291
  7789 | D91005  -2551803   -0.3041986
  7790 | D927F7  -2545673   -0.3034679
  7791 | D93FEA  -2539542   -0.3027370
  7792 | D957DF  -2533409   -0.3020059
  7793 | D96FD5  -2527275   -0.3012747
  7794 | D987CD  -2521139   -0.3005432
  7795 | D99FC6  -2515002   -0.2998116
  7796 | D9B7C1  -2508863   -0.2990798
  7797 | D9CFBD  -2502723   -0.2983478
  7798 | D9E7BB  -2496581   -0.2976156
  7799 | D9FFBA  -2490438   -0.2968833
  7800 | DA17BB  -2484293   -0.2961508
  7801 | DA2FBD  -2478147   -0.2954181
  7802 | DA47C0  -2472000   -0.2946854
  7803 | DA5FC5  -2465851   -0.2939523
  7804 | DA77CC  -2459700   -0.2932191
  7805 | DA8FD4  -2453548   -0.2924857
  7806 | DAA7DD  -2447395   -0.2917522
  7807 | DABFE8  -2441240   -0.2910185
  7808 | DAD7F4  -2435084   -0.2902846
  7809 | DAF002  -2428926   -0.2895505
  7810 | DB0811  -2422767   -0.2888163
  7811 | DB2021  -2416607   -0.2880820
  7812 | DB3833  -2410445   -0.2873474
  7813 | DB5046  -2404282   -0.2866127
  7814 | DB685B  -2398117   -0.2858778
  7815 | DB8071  -2391951   -0.2851428
  7816 | DB9889  -2385783   -0.2844075
  7817 | DBB0A2  -2379614   -0.2836721
  7818 | DBC8BC  -2373444   -0.2829366
  7819 | DBE0D8  -2367272   -0.2822008
  7820 | DBF8F5  -2361099   -0.2814649
  7821 | DC1114  -2354924   -0.2807288
  7822 | DC2934  -2348748   -0.2799926
  7823 | DC4155  -2342571   -0.2792562
  7824 | DC5978  -2336392   -0.2785196
  7825 | DC719C  -2330212   -0.2777829
  7826 | DC89C1  -2324031   -0.2770461
  7827 | DCA1E8  -2317848   -0.2763090
  7828 | DCBA10  -2311664   -0.2755718
  7829 | DCD23A  -2305478   -0.2748344
  7830 | DCEA65  -2299291   -0.2740968
  7831 | DD0291  -2293103   -0.2733592
  7832 | DD1ABF  -2286913   -0.2726213
  7833 | DD32EE  -2280722   -0.2718832
  7834 | DD4B1E  -2274530   -0.2711451
  7835 | DD634F  -2268337   -0.2704068
  7836 | DD7B82  -2262142   -0.2696683
  7837 | DD93B7  -2255945   -0.2689296
  7838 | DDABEC  -2249748   -0.2681909
  7839 | DDC423  -2243549   -0.2674519
  7840 | DDDC5B  -2237349   -0.2667128
  7841 | DDF495  -2231147   -0.2659734
  7842 | DE0CD0  -2224944   -0.2652340
  7843 | DE250C  -2218740   -0.2644944
  7844 | DE3D4A  -2212534   -0.2637546
  7845 | DE5588  -2206328   -0.2630148
  7846 | DE6DC9  -2200119   -0.2622746
  7847 | DE860A  -2193910   -0.2615345
  7848 | DE9E4D  -2187699   -0.2607940
  7849 | DEB691  -2181487   -0.2600535
  7850 | DECED6  -2175274   -0.2593129
  7851 | DEE71C  -2169060   -0.2585721
  7852 | DEFF64  -2162844   -0.2578311
  7853 | DF17AD  -2156627   -0.2570900
  7854 | DF2FF8  -2150408   -0.2563486
  7855 | DF4843  -2144189   -0.2556072
  7856 | DF6090  -2137968   -0.2548656
  7857 | DF78DE  -2131746   -0.2541239
  7858 | DF912E  -2125522   -0.2533820
  7859 | DFA97E  -2119298   -0.2526400
  7860 | DFC1D0  -2113072   -0.2518978
  7861 | DFDA23  -2106845   -0.2511555
  7862 | DFF278  -2100616   -0.2504129
  7863 | E00ACD  -2094387   -0.2496704
  7864 | E02324  -2088156   -0.2489276
  7865 | E03B7C  -2081924   -0.2481847
  7866 | E053D6  -2075690   -0.2474415
  7867 | E06C30  -2069456   -0.2466984
  7868 | E0848C  -2063220   -0.2459550
  7869 | E09CE9  -2056983   -0.2452115
  7870 | E0B547  -2050745   -0.2444679
  7871 | E0CDA6  -2044506   -0.2437241
  7872 | E0E607  -2038265   -0.2429801
  7873 | E0FE69  -2032023   -0.2422360
  7874 | E116CB  -2025781   -0.2414919
  7875 | E12F30  -2019536   -0.2407475
  7876 | E14795  -2013291   -0.2400030
  7877 | E15FFB  -2007045   -0.2392584
  7878 | E17863  -2000797   -0.2385136
  7879 | E190CC  -1994548   -0.2377687
  7880 | E1A936  -1988298   -0.2370236
  7881 | E1C1A1  -1982047   -0.2362784
  7882 | E1DA0E  -1975794   -0.2355330
  7883 | E1F27B  -1969541   -0.2347876
  7884 | E20AEA  -1963286   -0.2340419
  7885 | E2235A  -1957030   -0.2332962
  7886 | E23BCB  -1950773   -0.2325503
  7887 | E2543D  -1944515   -0.2318043
  7888 | E26CB0  -1938256   -0.2310581
  7889 | E28525  -1931995   -0.2303118
  7890 | E29D9A  -1925734   -0.2295654
  7891 | E2B611  -1919471   -0.2288188
  7892 | E2CE89  -1913207   -0.2280720
  7893 | E2E702  -1906942   -0.2273252
  7894 | E2FF7C  -1900676   -0.2265782
  7895 | E317F7  -1894409   -0.2258312
  7896 | E33074  -1888140   -0.2250838
  7897 | E348F1  -1881871   -0.2243365
  7898 | E36170  -1875600   -0.2235889
  7899 | E379EF  -1869329   -0.2228414
  7900 | E39270  -1863056   -0.2220936
  7901 | E3AAF2  -1856782   -0.2213457
  7902 | E3C375  -1850507   -0.2205976
  7903 | E3DBF9  -1844231   -0.2198495
  7904 | E3F47E  -1837954   -0.2191012
  7905 | E40D04  -1831676   -0.2183528
  7906 | E4258B  -1825397   -0.2176043
  7907 | E43E14  -1819116   -0.2168555
  7908 | E4569D  -1812835   -0.2161068
  7909 | E46F27  -1806553   -0.2153579
  7910 | E487B3  -1800269   -0.2146088
  7911 | E4A040  -1793984   -0.2138596
  7912 | E4B8CD  -1787699   -0.2131103
  7913 | E4D15C  -1781412   -0.2123609
